"date","pixel","ndvi_raw","ndvi_qc","type","ndvi_filtered"
2016-12-02,"44_43",0.5645,2112,"TERA",NA
2016-12-18,"44_43",0.5934,2112,"TERA",NA
2017-01-01,"44_43",0.5617,2112,"TERA",NA
2017-01-17,"44_43",0.5808,4160,"TERA",NA
2017-02-02,"44_43",0.5562,4160,"TERA",NA
2017-02-18,"44_43",0.5407,2112,"TERA",NA
2017-03-06,"44_43",0.5647,2112,"TERA",NA
2017-03-22,"44_43",0.5449,2112,"TERA",NA
2017-04-07,"44_43",0.5486,2112,"TERA",NA
2017-04-23,"44_43",0.5729,2112,"TERA",NA
2017-05-09,"44_43",0.5177,4160,"TERA",NA
2017-05-25,"44_43",0.5224,2112,"TERA",NA
2017-06-10,"44_43",0.587,37141,"TERA",NA
2017-06-26,"44_43",0.6674,4110,"TERA",NA
2017-07-12,"44_43",0.6843,4164,"TERA",NA
2017-07-28,"44_43",0.6499,4369,"TERA",NA
2017-08-13,"44_43",0.583,4365,"TERA",NA
2017-08-29,"44_43",0.674,2112,"TERA",NA
2017-09-14,"44_43",0.6354,2116,"TERA",NA
2017-09-30,"44_43",0.6424,35152,"TERA",0.6424
2017-10-16,"44_43",0.6449,4164,"TERA",NA
2017-11-01,"44_43",0.6265,4164,"TERA",NA
2017-11-17,"44_43",0.6227,2116,"TERA",NA
2017-12-03,"44_43",0.5777,2116,"TERA",NA
2017-12-19,"44_43",0.5525,2116,"TERA",NA
2018-01-01,"44_43",0.4872,2116,"TERA",NA
2018-01-17,"44_43",0.5232,2116,"TERA",NA
2018-02-02,"44_43",0.4581,2116,"TERA",NA
2018-02-18,"44_43",0.5024,2116,"TERA",NA
2018-03-06,"44_43",0.5486,4164,"TERA",NA
2018-03-22,"44_43",0.5237,2116,"TERA",NA
2018-04-07,"44_43",0.5517,2116,"TERA",NA
2018-04-23,"44_43",0.6064,2120,"TERA",0.6064
2018-05-09,"44_43",0.552,4164,"TERA",NA
2018-05-25,"44_43",0.6925,4168,"TERA",0.6925
2018-06-10,"44_43",0.6927,2116,"TERA",NA
2018-06-26,"44_43",0.6366,4237,"TERA",NA
2018-07-12,"44_43",0.7198,4233,"TERA",NA
2018-07-28,"44_43",0.5562,2376,"TERA",0.5562
2018-08-13,"44_43",0.4311,2376,"TERA",0.4311
2018-08-29,"44_43",0.6362,35221,"TERA",NA
2018-09-14,"44_43",0.656,2116,"TERA",NA
2018-09-30,"44_43",0.6599,2445,"TERA",NA
2018-10-16,"44_43",0.6256,4164,"TERA",NA
2018-11-01,"44_43",0.6181,4168,"TERA",0.6181
2018-11-17,"44_43",0.6566,2116,"TERA",NA
2018-12-03,"44_43",0.5982,4164,"TERA",NA
2018-12-19,"44_43",0.5387,2116,"TERA",NA
2019-01-01,"44_43",0.5665,2116,"TERA",NA
2019-01-17,"44_43",0.5208,2116,"TERA",NA
2019-02-02,"44_43",0.5346,2116,"TERA",NA
2019-02-18,"44_43",0.5504,4110,"TERA",NA
2019-03-06,"44_43",0.5422,2116,"TERA",NA
2019-03-22,"44_43",0.564,2116,"TERA",NA
2019-04-07,"44_43",0.5796,2116,"TERA",NA
2019-04-23,"44_43",0.5778,4164,"TERA",NA
2019-05-09,"44_43",0.6958,4164,"TERA",NA
2019-05-25,"44_43",0.7073,4237,"TERA",NA
2019-06-10,"44_43",0.7133,34892,"TERA",0.7133
2019-06-26,"44_43",0.7149,4233,"TERA",NA
2019-07-12,"44_43",0.7971,35221,"TERA",NA
2019-07-28,"44_43",0.7468,4168,"TERA",0.7468
2002-07-04,"44_43",0.6241,4365,"AQUA",NA
2002-07-20,"44_43",0.675,4110,"AQUA",NA
2002-08-05,"44_43",0.6622,4164,"AQUA",NA
2002-08-21,"44_43",0.6343,5142,"AQUA",NA
2002-09-06,"44_43",0.5833,4160,"AQUA",0.5833
2002-09-22,"44_43",0.6716,4229,"AQUA",NA
2002-10-08,"44_43",0.6074,4160,"AQUA",0.6074
2002-10-24,"44_43",0.4853,4160,"AQUA",0.4853
2002-11-09,"44_43",0.6129,4160,"AQUA",0.6129
2002-11-25,"44_43",0.5248,4160,"AQUA",0.5248
2002-12-11,"44_43",0.5588,4160,"AQUA",0.5588
2002-12-27,"44_43",0.5396,4164,"AQUA",NA
2003-01-09,"44_43",0.4532,4160,"AQUA",0.4532
2003-01-25,"44_43",0.4559,4160,"AQUA",0.4559
2003-02-10,"44_43",0.4639,2112,"AQUA",0.4639
2003-02-26,"44_43",0.1806,4106,"AQUA",NA
2003-03-14,"44_43",0.5114,4106,"AQUA",NA
2003-03-30,"44_43",0.525,4160,"AQUA",0.525
2003-04-15,"44_43",0.5733,2112,"AQUA",0.5733
2003-05-01,"44_43",0.5607,4164,"AQUA",NA
2003-05-17,"44_43",0.68,2181,"AQUA",NA
2003-06-02,"44_43",0.5363,5146,"AQUA",NA
2003-06-18,"44_43",0.5408,2513,"AQUA",NA
2003-07-04,"44_43",0.6506,4365,"AQUA",NA
2003-07-20,"44_43",0.6434,4365,"AQUA",NA
2003-08-05,"44_43",0.617,4106,"AQUA",NA
2003-08-21,"44_43",0.28,4106,"AQUA",NA
2003-09-06,"44_43",0.7346,4229,"AQUA",NA
2003-09-22,"44_43",0.5624,2441,"AQUA",NA
2003-10-08,"44_43",0.6831,4229,"AQUA",NA
2003-10-24,"44_43",0.6402,2112,"AQUA",0.6402
2003-11-09,"44_43",0.673,4160,"AQUA",0.673
2003-11-25,"44_43",0.6215,2112,"AQUA",0.6215
2003-12-11,"44_43",0.5211,2112,"AQUA",0.5211
2003-12-27,"44_43",0.5122,4164,"AQUA",NA
2004-01-09,"44_43",0.6169,2112,"AQUA",0.6169
2004-01-25,"44_43",0.476,2112,"AQUA",0.476
2004-02-10,"44_43",0.464,4164,"AQUA",NA
2004-02-26,"44_43",0.5298,4160,"AQUA",0.5298
2004-03-13,"44_43",0.5561,4160,"AQUA",0.5561
2004-03-29,"44_43",0.5888,4160,"AQUA",0.5888
2004-04-14,"44_43",0.5381,2112,"AQUA",0.5381
2004-04-30,"44_43",0.5711,2112,"AQUA",0.5711
2004-05-16,"44_43",0.6804,2112,"AQUA",0.6804
